Province,Zone,Party,FirstName,LastName,24-1745,24-2233,25-0759,25-0952,25-1111
สุโขทัย,1,แผ่นดินธรรม,สุวิทย์,เงินทอง,4,166,171,171,171
สุโขทัย,1,พลังท้องถิ่นไท,ธีระวัฒน์,สายด้วง,2,166,178,178,178
สุโขทัย,1,ชาติพัฒนา,บุญธรรม,ชาวเขียววงศ์,5,151,164,164,164
สุโขทัย,1,ประชาชนปฏิรูป,อรพิณ,หริมเทพาธิป,1,133,141,141,141
สุโขทัย,1,พลังชาติไทย,ไชยภร,แย้มปั้น,2,116,114,114,114
สุโขทัย,1,ประชานิยม,มนัส,จันโท,2,86,97,97,97
สุโขทัย,1,ภราดรภาพ,นพรัตน์,มากโภคา,4,85,87,87,87
สุโขทัย,1,พลังไทยรักไทย,อริสรา,ตาวงศ์,1,78,106,106,106
สุโขทัย,1,เพื่อแผ่นดิน,ธนดล,อ่อนกล,2,64,72,72,72
สุโขทัย,1,ประชาธรรมไทย,รัชตา,สุระสิริชาติ,2,51,48,48,48
สุโขทัย,2,พลังประชารัฐ,ชูศักดิ์,คีรีมาศทอง,1141,38665,38336,38336,38336
สุโขทัย,2,เพื่อไทย,อรุณ,สุภาพร,901,23360,25151,25151,25151
สุโขทัย,2,ประชาธิปัตย์,สัมพันธ์,ตั้งเบญจผล,623,14992,15300,15300,15300
สุโขทัย,2,อนาคตใหม่,เบญจวรรณ,สาระมนต์,208,7655,9600,9600,9600
สุโขทัย,2,เสรีรวมไทย,เสกสรรค์,ฉัตรตระกูล,90,1229,1436,1436,1436
สุโขทัย,2,ภูมิใจไทย,เกียรติศักดิ์,ต้นประสงค์,52,1209,1260,1260,1260
สุโขทัย,2,เพื่อชาติ,พนาสันต์,สุนันต๊ะ,17,1046,1135,1135,1135
สุโขทัย,2,แผ่นดินธรรม,เดชาธร,ปกรโภควินท์,29,926,897,897,897
สุโขทัย,2,พลังท้องถิ่นไท,สมหวัง,หมีเทศ,14,777,802,802,802
สุโขทัย,2,รวมพลังประชาชาติไทย,ศุภชัย,โตนดดง,15,764,821,821,821
สุโขทัย,2,เศรษฐกิจใหม่,ทรงวุฒิ,อินนาค,17,474,541,541,541
สุโขทัย,2,ประชาธิปไตยใหม่,สุเทพ,อุ่นเหมือน,89,397,420,420,420
สุโขทัย,2,พลังไทยรักไทย,สุดใจ,ผาจบ,9,354,377,377,377
สุโขทัย,2,ไทยศรีวิไลย์,คมศร,เอี่ยมสนิท,14,348,391,391,391
สุโขทัย,2,ชาติไทยพัฒนา,พิทยา,ทับทิมไทย,5,342,273,273,273
สุโขทัย,2,พลังชาติไทย,บุญยืน,ชำนาญเสือ,20,294,316,316,316
สุโขทัย,2,เพื่อแผ่นดิน,ปารีณา,กาวงศ์,8,176,187,187,187
สุโขทัย,2,ประชานิยม,สมคิด,ตาบุตรวงศ์,7,172,182,182,182
สุโขทัย,2,พลังปวงชนไทย,ชัยรัตน์,ปานทับทิม,15,159,160,160,160
สุโขทัย,2,พลเมืองไทย,พรชัย,แสงสว่าง,0,155,159,159,159
สุโขทัย,2,ชาติพัฒนา,ประเดิม,ปั่นป่วน,4,131,153,153,153
สุโขทัย,2,รักษ์ผืนป่าประเทศไทย,อาภรณ์,ธิกรณ์,3,122,131,131,131
สุโขทัย,2,พลังศรัทธา,กฤษฎา,ปัสสาวสังฆ์,1,99,110,110,110
สุโขทัย,2,ประชาชนปฏิรูป,นิกร,บุญรอด,1,96,101,101,101
สุโขทัย,2,ไทรักธรรม,มานิตา,รุ่นแรก,4,92,93,93,93
สุโขทัย,2,ประชาภิวัฒน์,ณัฐพล,เครืออุ่นเรือน,0,85,85,85,85
สุโขทัย,2,กรีน,เดชา,ค้างคีรี,4,79,82,82,82
สุโขทัย,2,ครูไทยเพื่อประชาชน,กัญทิมา,เชิดชู,1,49,53,53,53
สุโขทัย,2,ประชาธรรมไทย,สุนทร,จันทร์ยี,0,20,21,21,21
สุโขทัย,3,ภูมิใจไทย,สมเจตน์,ลิมปะพันธุ์,731,33985,33949,33949,33949
สุโขทัย,3,พลังประชารัฐ,จักรวาล,ชัยวิรัตน์นุกูล,668,30655,30945,30945,30945
สุโขทัย,3,เพื่อไทย,ประภาพร,ทองปากน้ำ,544,24484,26072,26072,26072
สุโขทัย,3,อนาคตใหม่,ศราวุฒิ,ปรีดากัญญารัตน์,84,7396,9684,9684,9684
สุโขทัย,3,ประชาธิปัตย์,โด่ง,แสวงลาภ,79,5345,5842,5842,5842
สุโขทัย,3,เสรีรวมไทย,ทัศนา,บัวคำ,4,643,827,827,827
สุโขทัย,3,ภราดรภาพ,สุทธิเชษฐ,การสันทัด,6,448,431,431,431
สุโขทัย,3,พลังท้องถิ่นไท,บุญมั่น,นาคจรูญ,3,383,401,401,401
สุโขทัย,3,พลังปวงชนไทย,สะอาด,กาฟัก,3,349,367,367,367
สุโขทัย,3,ชาติพัฒนา,นครินทร์,คมขำ,5,297,319,319,319
สุโขทัย,3,เพื่อชาติ,หิรัญพศุตม์,จันร์เต็ม,1,264,289,289,289
สุโขทัย,3,ประชาธิปไตยใหม่,รัชดาภรณ์,กำเนิด,0,259,282,282,282
สุโขทัย,3,พลังไทยรักไทย,ปอน,อินวัง,8,240,257,257,257
สุโขทัย,3,ประชานิยม,ประพันธ์,บริสุทธิ์,2,196,213,213,213
สุโขทัย,3,รวมพลังประชาชาติไทย,อภิชญา,อรุณวิง,1,186,210,210,210
สุโขทัย,3,ไทยศรีวิไลย์,มานะ,ปาโส,2,182,213,213,213
สุโขทัย,3,รักษ์ผืนป่าประเทศไทย,สายหยุด,นามกร,0,124,152,152,152
สุโขทัย,3,ประชาภิวัฒน์,คุณภาพ,เหมือนเพชร,0,100,111,111,111
สุโขทัย,3,พลังชาติไทย,สมคิด,ต่อเมือง,2,92,98,98,98
สุโขทัย,3,กรีน,อานนท์,เพชรดี,0,72,79,79,79
สุโขทัย,3,ไทรักธรรม,ช้อน,ผดุงพงษ์,1,64,67,67,67
สุโขทัย,3,ครูไทยเพื่อประชาชน,ชัยนันต์,สงค์มณี,1,62,72,72,72
สุโขทัย,3,แผ่นดินธรรม,ปณณวิทย์,สุขเกษม,1,55,43,43,43
สุโขทัย,3,ประชาธรรมไทย,มณี,บทสูงเนิน,0,34,34,34,34
สุโขทัย,3,ประชาชนปฏิรูป,ณรัชช์อร,บุญรอด,0,28,31,31,31
สุโขทัย,3,เพื่อแผ่นดิน,ยอดแก้ว,บุญแจ้ง,0,19,34,34,34
พิษณุโลก,1,อนาคตใหม่,ปดิพัทธ์,สันติภาดา,157,29482,34091,34091,34091
พิษณุโลก,1,พลังประชารัฐ,เศรษฐา,กิตติจารุรักษ์,58,19310,22380,22380,22380
พิษณุโลก,1,ประชาธิปัตย์,วรงค์,เดชกิจวิกรม,150,16909,17923,17923,17923
พิษณุโลก,1,เสรีรวมไทย,วิเชียร,น้อยน้ำใส,15,4392,4962,4962,4962
พิษณุโลก,1,เศรษฐกิจใหม่,ฉลอง,จันทะโก,14,2368,2578,2578,2578
พิษณุโลก,1,ภูมิใจไทย,คณาธิป,นาทิพย์,23,1889,2089,2089,2089
พิษณุโลก,1,เพื่อชาติ,ลัดดา,พ่วงไพบูลย์,2,1349,1535,1535,1535
พิษณุโลก,1,พลังปวงชนไทย,บรรเจิด,เพ็งเทศ,2,705,719,719,719
พิษณุโลก,1,รวมพลังประชาชาติไทย,ทรงวุฒิ,เชื้อน่วม,3,616,675,675,675
พิษณุโลก,1,พลังไทยรักไทย,รัชนี,แช่มชื่น,1,508,589,589,589
พิษณุโลก,1,ไทยศรีวิไลย์,วรากร,ยศไกร,1,319,351,351,351
พิษณุโลก,1,พลังครูไทย,ณัฐดนัย,สามภักดี,0,302,312,312,312
พิษณุโลก,1,ชาติไทยพัฒนา,พัชรี,เอี่ยมอ่อน,4,302,334,334,334
พิษณุโลก,1,พลเมืองไทย,วีระพงษ์,แต่งเนตร,1,282,280,280,280
พิษณุโลก,1,รักษ์ผืนป่าประเทศไทย,จักรพรรดิ์,กาญจนธนานนท์,1,272,308,308,308
พิษณุโลก,1,ประชาภิวัฒน์,ธนพล,พวงปาริชาต,2,251,295,295,295
พิษณุโลก,1,ชาติพัฒนา,อารีย์,ชูศรี,1,246,283,283,283
พิษณุโลก,1,ประชานิยม,วุฒิไกร,นาคหวัง,1,189,205,205,205
พิษณุโลก,1,ประชาธิปไตยใหม่,วัลลภ,เพ็งใย,0,183,223,223,223
พิษณุโลก,1,พลังท้องถิ่นไท,จุฑาทิพ,ยอดเพชร,1,161,210,210,210
พิษณุโลก,1,ภราดรภาพ,กริช,พลเดชวิสัย,0,151,173,173,173
พิษณุโลก,1,เพื่อแผ่นดิน,สุทธิศาล,จันทรศร,1,134,154,154,154
พิษณุโลก,1,ไทรักธรรม,วิวัฒน์ชัย,ก้อนจันทร์เทศ,0,133,138,138,138
พิษณุโลก,1,พลังชาติไทย,วีระศักดิ์,สุวรรณโณ,0,121,131,131,131
พิษณุโลก,1,ประชาชนปฏิรูป,นิรัญ,ดอนสุวรรณ,0,109,110,110,110
พิษณุโลก,1,ครูไทยเพื่อประชาชน,อารีรัตน์,ดีอินทร์,0,99,119,119,119
พิษณุโลก,1,แผ่นดินธรรม,ปรีชา,จันทาพูน,0,83,90,90,90
พิษณุโลก,1,แทนคุณแผ่นดิน,วิรัต,ดีวิจิตร,0,35,39,39,39
พิษณุโลก,1,มหาชน,ปาณิศา,วิไลเลิศ,0,30,44,44,44
พิษณุโลก,1,ประชาธรรมไทย,จักรพันธ์,มีบุญ,0,26,32,32,32
พิษณุโลก,2,เพื่อไทย,นพพล,เหลืองทองนารา,278,30228,28343,28343,28343
พิษณุโลก,2,พลังประชารัฐ,พัฒณปกรณ์,ดอนตุ้มไพร,169,25607,24607,24607,24607
พิษณุโลก,2,ประชาธิปัตย์,ธีระ,อ่ำพูล,135,13950,13383,13383,13383
พิษณุโลก,2,อนาคตใหม่,ณรงค์,ยาวขันแก้ว,72,12229,11842,11842,11842
พิษณุโลก,2,เสรีรวมไทย,นคเรศ,ฤทธิรอน,12,1608,1561,1561,1561
พิษณุโลก,2,เศรษฐกิจใหม่,คนองเดช,พงษ์ประเสริฐ,9,1296,1254,1254,1254
พิษณุโลก,2,เพื่อชาติ,ยอด,นาคหวัง,12,1036,916,916,916
พิษณุโลก,2,ชาติพัฒนา,ธวัชชัย,กันนะพันธุ์,4,852,836,836,836
พิษณุโลก,2,ประชาธิปไตยใหม่,ประชุม,ปิ่นสกุล,2,401,389,389,389
พิษณุโลก,2,ไทรักธรรม,สุชาติ,อินทับทิม,1,324,307,307,307
พิษณุโลก,2,ภูมิใจไทย,เชิดศักดิ์,พูลเผ่าดำรงค์,13,315,296,296,296
พิษณุโลก,2,ประชาภิวัฒน์,ชัยพร,คุ้มสุพรรณ,1,314,307,307,307
พิษณุโลก,2,รวมพลังประชาชาติไทย,ทวี,ทองถัน,0,289,280,280,280
พิษณุโลก,2,พลเมืองไทย,บรรเจิด,เมืองเขียว,1,231,218,218,218
พิษณุโลก,2,รักษ์ผืนป่าประเทศไทย,เดช,นุชเขียว,2,228,222,222,222
พิษณุโลก,2,ประชาชนปฏิรูป,ทวีเดช,กลิ่นกระโทก,4,225,210,210,210
พิษณุโลก,2,พลังท้องถิ่นไท,ศุภชัย,ศรีภิรมย์,0,209,194,194,194
พิษณุโลก,2,ไทยศรีวิไลย์,สมาน,อินเปล่ง,2,188,184,184,184
พิษณุโลก,2,ชาติไทยพัฒนา,วีระ,สุวรรณภูมิ,2,183,161,161,161
พิษณุโลก,2,เพื่อแผ่นดิน,หลี,แสนประสิทธิ์,1,141,137,137,137
พิษณุโลก,2,ภราดรภาพ,นัทธี,จันทร์ประเสริฐ,0,125,102,102,102
พิษณุโลก,2,พลังไทยรักไทย,ปภาวรินทร์,เปรมทอง,1,97,93,93,93
พิษณุโลก,2,พลังปวงชนไทย,สมปอง,ทรัพย์เมือง,1,94,85,85,85
พิษณุโลก,2,ประชานิยม,ภิญโญ,จันทร์ศุภวิบูลย์,3,85,84,84,84
พิษณุโลก,2,ครูไทยเพื่อประชาชน,กริษณ์,ชุนนะวรรณ์,1,76,75,75,75
พิษณุโลก,2,พลังชาติไทย,ธีรณัฐภาดา,จันทะคุณ,1,74,70,70,70
พิษณุโลก,2,กรีน,นิกร,แก้วเกตุสี,2,70,67,67,67
พิษณุโลก,2,แทนคุณแผ่นดิน,ภิญญลักษณ์,มั่นคง,0,48,46,46,46
พิษณุโลก,2,แผ่นดินธรรม,ยุวคนธ์,เพ็ชร์ภา,0,46,45,45,45
พิษณุโลก,2,พลังครูไทย,จินตนา,เวียงสุข,0,43,40,40,40
พิษณุโลก,2,ประชาธรรมไทย,ธุวานัณท์,มีชม,0,31,26,26,26
พิษณุโลก,2,พลังสังคม,นลพรรณ,สารีสุข,0,30,30,30,30
พิษณุโลก,2,มหาชน,วัชรินทร์,วันรักชาติ,0,21,21,21,21
พิษณุโลก,3,พลังประชารัฐ,อนุชา,น้อยวงศ์,71,23583,23770,23770,23770
พิษณุโลก,3,ประชาธิปัตย์,พงษ์มนู,ทองหนัก,49,22917,23614,23614,23614
พิษณุโลก,3,อนาคตใหม่,โชคดี,สายนำพามีลาภ,55,15292,17964,17964,17964
พิษณุโลก,3,เพื่อชาติ,บุญจิณณ์,ยศปัญญา,72,5154,5229,5229,5229
พิษณุโลก,3,เสรีรวมไทย,จงกล,พลับพลา,11,2956,3338,3338,3338
พิษณุโลก,3,เศรษฐกิจใหม่,ณัฐวุฒิ,บุญจันทร์,8,1132,1246,1246,1246
พิษณุโลก,3,แทนคุณแผ่นดิน,ยุภาวดี,เมืองมา,1,559,542,542,542
พิษณุโลก,3,พลังไทยรักไทย,ธมกร,เกรียงไกรวุฒิกุล,3,529,673,673,673
พิษณุโลก,3,ประชาภิวัฒน์,เตือน,แพงวังทอง,0,525,570,570,570
พิษณุโลก,3,รวมพลังประชาชาติไทย,พณิชชา,พานิชกุล,4,485,529,529,529
พิษณุโลก,3,ภราดรภาพ,ประทีป,คงทิพย์ธีรศรี,0,485,513,513,513
พิษณุโลก,3,พลังครูไทย,สมส่าห์,เวียงสุข,1,468,465,465,465
พิษณุโลก,3,ภูมิใจไทย,สังวาลย์,ศรีนวล,1,386,485,485,485
พิษณุโลก,3,พลังชาติไทย,สุทิน,พันธุ์เทศ,25,362,415,415,415
พิษณุโลก,3,พลังท้องถิ่นไท,สุธนจิรันดร์,มาเดช,5,361,411,411,411
พิษณุโลก,3,กรีน,ณัฐพงษ์,แก้วนวล,1,285,262,262,262
พิษณุโลก,3,ครูไทยเพื่อประชาชน,มะลิ,ทองคำปลิว,0,243,281,281,281
พิษณุโลก,3,ไทยศรีวิไลย์,ยุทธนา,แพนคร,2,208,238,238,238
พิษณุโลก,3,ประชาธิปไตยใหม่,วิชัย,สิงห์ผาสุข,0,167,218,218,218
พิษณุโลก,3,รักษ์ผืนป่าประเทศไทย,จันทา,คำแพง,0,163,176,176,176
พิษณุโลก,3,ประชาชนปฏิรูป,โชคสมาน,คุณเฉย,0,139,152,152,152
พิษณุโลก,3,พลังสังคม,สุเทพ,ตะเวที,1,125,125,125,125
พิษณุโลก,3,ประชานิยม,ศุภกร,อินทร์แผลง,0,118,126,126,126
พิษณุโลก,3,เพื่อแผ่นดิน,สุนิตย์,วงค์พานิช,3,118,139,139,139
พิษณุโลก,3,ไทรักธรรม,ปราณี,วรรณพโล,1,105,117,117,117
พิษณุโลก,3,พลังปวงชนไทย,สิทธิโชค,บัวทั่ง,2,103,105,105,105
พิษณุโลก,3,พลเมืองไทย,อภิชาต,มนัสตรง,0,84,87,87,87
พิษณุโลก,3,ประชาธรรมไทย,ฉวีวรรณ,จินดามัง,1,68,67,67,67
พิษณุโลก,3,มหาชน,บุญปลูก,วันรักชาติ,0,50,54,54,54
พิษณุโลก,4,เพื่อไทย,นิยม,ช่างพินิจ,433,36241,36190,36190,36190
พิษณุโลก,4,ประชาธิปัตย์,มุธิตา,ทองคำนุช,151,15799,15717,15717,15717
พิษณุโลก,4,อนาคตใหม่,ณัฐธยาน์,แสงงาม,96,14712,14977,14977,14977
พิษณุโลก,4,พลังประชารัฐ,อัศวิน,นิลเต่า,87,8656,8704,8704,8704
พิษณุโลก,4,ชาติพัฒนา,พิพัฒน์,พันมา,4,1684,1522,1522,1522
พิษณุโลก,4,เสรีรวมไทย,บุรินทร์,เที่ยงตรง,3,999,1019,1019,1019
พิษณุโลก,4,เศรษฐกิจใหม่,วิสุทธิ์,ฉายพันธ์,4,826,873,873,873
พิษณุโลก,4,ไทยศรีวิไลย์,ประเจต,ชินพงศ์,5,523,536,536,536
พิษณุโลก,4,รวมพลังประชาชาติไทย,อรชุน,หวั่นอุทิศ,6,490,504,504,504
พิษณุโลก,4,ประชาไทย,สุพัตรา,แสดงชม,4,482,473,473,473
พิษณุโลก,4,ภูมิใจไทย,ศักดิ์ชัย,เดชา,2,360,376,376,376
พิษณุโลก,4,พลังชาติไทย,นิภา,สีราชา,2,281,286,286,286
พิษณุโลก,4,ประชานิยม,ปวริศ,สอนวิชัย,1,273,274,274,274
พิษณุโลก,4,พลังไทยรักไทย,นิธิวัตร,ทวีประภาวัฒน์,0,158,160,160,160
พิษณุโลก,4,พลังท้องถิ่นไท,กล้วย,สังสีแก้ว,2,153,154,154,154
พิษณุโลก,4,ครูไทยเพื่อประชาชน,บุญปลูก,สนองญาติ,2,144,142,142,142
พิษณุโลก,4,รักษ์ผืนป่าประเทศไทย,บุญเลิศ,ทับทิมทอง,3,129,186,186,186
พิษณุโลก,4,ประชาธิปไตยใหม่,มนูญ,ฮวบน้อย,2,129,132,132,132
พิษณุโลก,4,เพื่อชาติ,ภาณุพงศ์,สนองตระกูล,1,115,117,117,117
พิษณุโลก,4,ประชาชนปฏิรูป,ประเสริฐ,ลาสิทธิ์,0,98,98,98,98
พิษณุโลก,4,พลังปวงชนไทย,พิรัชพงษ์,อัครพัชร์กร,0,89,93,93,93
พิษณุโลก,4,แทนคุณแผ่นดิน,ธนกร,พ่วงรอด,3,79,83,83,83
พิษณุโลก,4,ชาติไทยพัฒนา,ปิยณัฐ,ดอนตุ้มไพร,0,78,81,81,81
พิษณุโลก,4,ประชาภิวัฒน์,ภิรมย์,ศิริสานต์,3,76,73,73,73
พิษณุโลก,4,พลังครูไทย,ลลิตา,สีแสง,0,52,55,55,55
พิษณุโลก,4,เพื่อแผ่นดิน,เฉลิม,บุญภิบาล,1,45,46,46,46
พิษณุโลก,4,กรีน,สายธง,สิงห์สถิต,0,37,37,37,37
พิษณุโลก,4,มหาชน,นุชรี,ชูลี,0,30,30,30,30
พิษณุโลก,5,พลังประชารัฐ,มานัส,อ่อนอ้าย,231,26029,26066,26066,26066
พิษณุโลก,5,ประชาธิปัตย์,คณิศร,มาดี,302,22724,22788,22788,22788
พิษณุโลก,5,เพื่อไทย,นคร,มาฉิม,104,13169,14691,14691,14691
พิษณุโลก,5,อนาคตใหม่,อมรเทพ,พัวทอง,47,8031,9828,9828,9828
พิษณุโลก,5,พลังแผ่นดินทอง,สำเนียง,แสงบุดดี,6,814,782,782,782
พิษณุโลก,5,พลังไทยรักไทย,เกียรติวัฒ,ชื้อนิธิไพศาล,4,701,691,691,691
พิษณุโลก,5,พลังชาติไทย,สุพัตรา,มีศิล,3,695,684,684,684
พิษณุโลก,5,เสรีรวมไทย,สุพจน์,โปร่งจิตร,8,533,698,698,698
พิษณุโลก,5,ชาติพัฒนา,เวียน,โพตะกาว,4,516,553,553,553
พิษณุโลก,5,เศรษฐกิจใหม่,วิวัฒน์,ดีอินทร์,2,479,521,521,521
พิษณุโลก,5,ภูมิใจไทย,สุนิพล,ดีบ้านคลอง,1,385,420,420,420
พิษณุโลก,5,พลเมืองไทย,วรชัย,กาญจนะโกสุม,2,369,360,360,360
พิษณุโลก,5,ภราดรภาพ,ธนู,พลเดชวิสัย,2,329,322,322,322
พิษณุโลก,5,ประชากรไทย,เศรษฐา,สุทธิหล่อ,2,295,290,290,290
พิษณุโลก,5,รักษ์ผืนป่าประเทศไทย,มุกดา,จันทะคุณ,1,285,300,300,300
พิษณุโลก,5,ประชาชาติ,แทนคุณ,แซ่วื่อ,0,277,283,283,283
พิษณุโลก,5,พลังท้องถิ่นไท,จิรพันธุ์,หาญชัยเวธน์,0,220,230,230,230
พิษณุโลก,5,รวมพลังประชาชาติไทย,เชิด,สิรินันต์นุกุล,0,207,242,242,242
พิษณุโลก,5,พลังครูไทย,ทรงกลด,สารีบุตร,0,199,218,218,218
พิษณุโลก,5,ประชาธิปไตยใหม่,ณรงค์,สีตนไชย,2,193,203,203,203
พิษณุโลก,5,สังคมประชาธิปไตยไทย,แปลง,บุญอาจ,0,191,206,206,206
พิษณุโลก,5,เพื่อชาติ,อนันตไชย,มาฉิม,2,179,192,192,192
พิษณุโลก,5,ประชานิยม,จินดา,เพ็ชรัตน์,0,142,147,147,147
พิษณุโลก,5,ประชาภิวัฒน์,ชัยวัฒน์,ม่วงพรหม,0,138,129,129,129
พิษณุโลก,5,พลังปวงชนไทย,ธนัชชา,นารี,0,126,125,125,125
พิษณุโลก,5,ไทยศรีวิไลย์,พีระพล,อัศวศิริโรจน์,0,122,149,149,149
พิษณุโลก,5,ชาติไทยพัฒนา,กนกวรรณ,ศรีภิรมย์,3,102,99,99,99
พิษณุโลก,5,เพื่อแผ่นดิน,ชนสิษฏ์,จันทรศร,1,101,107,107,107
พิษณุโลก,5,พลังรัก,พงษ์เพชร,จันทรา,1,101,104,104,104
พิษณุโลก,5,แทนคุณแผ่นดิน,อมรรัตน์,เขียวขุ้ย,0,72,66,66,66
พิษณุโลก,5,แผ่นดินธรรม,ธนกร,หวังแก้ว,0,70,72,72,72
พิษณุโลก,5,ทางเลือกใหม่,อภิฤหาญพามน,ฉัตรอภิเที่ยงค่ำ,0,65,80,80,80
พิษณุโลก,5,ครูไทยเพื่อประชาชน,ชาย,แซ่โล่,2,64,71,71,71
พิษณุโลก,5,ประชาชนปฏิรูป,กิตติศักดิ์,เสือสะอาด,1,63,62,62,62
พิษณุโลก,5,ประชาธรรมไทย,สุมาลี,กันหมุด,0,44,46,46,46
พิษณุโลก,5,กรีน,คุณัญญา,เชื้อบุญมี,1,40,40,40,40
พิษณุโลก,5,มหาชน,สุมาลี,แย้มรุ่ง,0,39,41,41,41
พิจิตร,1,พลังประชารัฐ,พรชัย,อินทร์สุข,510,23451,24127,24127,24127
พิจิตร,1,เสรีรวมไทย,จักรพงศ์,บุบผา,300,19959,20062,20062,20062
พิจิตร,1,อนาคตใหม่,ศุภสิทธิ์,ศิริเศรษฐ์,309,15701,18067,18067,18067
พิจิตร,1,ภูมิใจไทย,อาดิษฐ์,กัลยาณมิตร,308,11290,11344,11344,11344
พิจิตร,1,ประชาธิปัตย์,อาวุธ,เดชอุปการ,229,10990,11081,11081,11081
พิจิตร,1,พลังชาติไทย,ปตินันท์,ศรีพงษ์,18,839,844,844,844
พิจิตร,1,เศรษฐกิจใหม่,อุสา,บุตรเพ็ชร,14,810,905,905,905
พิจิตร,1,เพื่อชาติ,นรินทร์,บุญวงศ์,20,619,681,681,681
พิจิตร,1,พลังไทยรักไทย,สายหยุด,วัสสะ,6,417,477,477,477
พิจิตร,1,เพื่อสหกรณ์ไทย,เชาวลิต,ประการเพชร,9,308,326,326,326
พิจิตร,1,รวมพลังประชาชาติไทย,วิบูลย์,เพ็ชรรัตน์,5,290,315,315,315
พิจิตร,1,พลังครูไทย,สุรัตนา,คำหนู,4,287,298,298,298
พิจิตร,1,รักษ์ผืนป่าประเทศไทย,จำเนียร,เปี่ยมบุญ,3,276,299,299,299
พิจิตร,1,พลังปวงชนไทย,นรเศรษฐ์,ทรัพย์ประวัติ,6,268,275,275,275
พิจิตร,1,เพื่อแผ่นดิน,สุปราณี,ป้อมสมบูรณ์,1,234,243,243,243
พิจิตร,1,ฐานรากไทย,กอบกุล,ภักดีโต,2,216,207,207,207
พิจิตร,1,ครูไทยเพื่อประชาชน,สุมิตร,การเที่ยง,6,206,235,235,235
พิจิตร,1,พลังประชาธิปไตย,วรรณา,ผลาผล,0,180,185,185,185
พิจิตร,1,ประชานิยม,ณัฐนารี,ไวธัญกรรม,8,177,179,179,179
พิจิตร,1,พลังท้องถิ่นไท,ปัญจวิชญ์,บุสดี,4,173,179,179,179
พิจิตร,1,ประชาภิวัฒน์,จริยวัตร,สกุลพรเจริญ,5,161,174,174,174
พิจิตร,1,ประชาชาติ,กาญจนา,จันทรมณี,0,133,156,156,156
พิจิตร,1,ประชาชนปฏิรูป,เดชา,คุ้มแก้ว,0,50,54,54,54
พิจิตร,1,ภราดรภาพ,ฐิติพันธ์,บางใหญ่,1,49,48,48,48
พิจิตร,1,ไทรักธรรม,ทองคำ,วงสุวรรณ์,1,42,51,51,51
พิจิตร,1,พลังสังคม,ชื่นชม,ฟักสนิท,1,33,35,35,35
พิจิตร,2,พลังประชารัฐ,ภูดิท,อินสุวรรณ์,1105,20308,21102,21102,21102
พิจิตร,2,ภูมิใจไทย,ไพโรจน์,เนตรแสง,928,16333,15623,15623,15623
พิจิตร,2,อนาคตใหม่,ดุษฎี,บัวเขียว,626,15707,18244,18244,18244
พิจิตร,2,เสรีรวมไทย,ชนกฤดิ,โหมอ่อน,513,9817,10055,10055,10055
พิจิตร,2,ประชาธิปัตย์,บุญชอบ,สากูต,240,5008,5477,5477,5477
พิจิตร,2,ชาติไทยพัฒนา,ณริยา,บุญเสรฐ,166,4153,4387,4387,4387
พิจิตร,2,เพื่อชาติ,จำรอง,งามลำยวง,54,1240,1473,1473,1473
พิจิตร,2,พลังปวงชนไทย,สมชาย,หมอนเมือง,5,892,919,919,919
พิจิตร,2,เศรษฐกิจใหม่,วัฒนะ,เฉื่อยฉ่ำ,25,833,897,897,897
พิจิตร,2,พลังชาติไทย,ประสิทธิ์,สาทะ,30,656,624,624,624
พิจิตร,2,พลังสังคม,ณัฎฐกา,งามสม,32,490,487,487,487
พิจิตร,2,พลังไทยรักไทย,สรวิชญ์,เถาลอย,24,451,438,438,438
พิจิตร,2,รักษ์ผืนป่าประเทศไทย,สังเวียน,พาลีตา,17,409,444,444,444
พิจิตร,2,ประชาชาติ,ศิริโชค,เอี่ยมมี,21,356,380,380,380
พิจิตร,2,ประชาธิปไตยใหม่,ภัทรชัย,กำคำเพ็ชร,11,297,328,328,328
พิจิตร,2,เพื่อแผ่นดิน,ธานี,หมั่นทรัพย์,9,296,315,315,315
พิจิตร,2,พลังท้องถิ่นไท,สมบุญ,สังข์ทอง,19,284,318,318,318
พิจิตร,2,ประชานิยม,ญาณศรณ์,แถวบุญตา,9,201,208,208,208
พิจิตร,2,ประชาภิวัฒน์,จักรภฤต,บรรเจิดกิจ,6,189,191,191,191
พิจิตร,2,ฐานรากไทย,ภาณุวรรษ,ไกรเกื้อกูล,8,187,194,194,194
พิจิตร,2,รวมพลังประชาชาติไทย,เกศกมล,ทองดอนน้อย,5,180,222,222,222
พิจิตร,2,ภราดรภาพ,สมพิศ,ป้อมฤทธิ์,8,168,174,174,174
พิจิตร,2,ครูไทยเพื่อประชาชน,สิริกาญจน์,ภมรกูล,4,157,164,164,164
พิจิตร,2,เพื่อสหกรณ์ไทย,อัครวินท์,เกษวิริยะการ,11,139,144,144,144
พิจิตร,2,ประชาชนปฏิรูป,กิตติศักดิ์,หมอนเมือง,7,138,139,139,139
พิจิตร,2,ไทยศรีวิไลย์,สงัด,แตงเหล็ก,5,134,157,157,157
พิจิตร,2,เครือข่ายชาวนาแห่งประเทศไทย,จิ๋ว,งอนไทยสงค์,9,133,132,132,132
พิจิตร,2,พลังครูไทย,ปิยพงศ์,เปี่ยมงาม,2,66,77,77,77
